48.43018653634361, 10.361553937678138
54.91335696585904, 10.38698106390558
59.923079570484575, 10.348840374564446
63.75404391519824, 44.789882849619886
70.23721434471365, 44.789882849619886
75.2469369493392, 44.79835855836237
79.07790129405286, 90.329865922949
85.56107172356828, 90.3171523598353
90.57079432819383, 90.34257948606272
94.40175867290749, 107.07362854371239
100.88492910242293, 107.04820141748498
105.89465170704848, 107.05455819904182
109.72561605176212, 119.44392545335762
116.20878648127756, 119.45663901647134
121.21850908590311, 119.43121189024392
125.04947343061674, 89.55433857301236
131.53264386013217, 89.57976569923979
136.54236646475772, 89.55010071864113
140.37333080947138, 70.25514976639215
146.85650123898682, 70.26786332950587
151.86622384361237, 70.25091191202091
155.69718818832598, 55.990531952803295
162.18035861784142, 56.04138620525816
167.19008122246697, 55.986294098432055
171.02104556718064, 43.925360557887245
177.50421599669608, 43.93807412100094
182.80862816629957, 43.912646994773525
186.34490294603523, 29.5971749287298
192.82807337555067, 29.58446136561608
198.13248554515417, 29.608072268541576
201.6687603248899, 19.858585583623693
208.15193075440527, 19.858585583623693
213.45634292400882, 19.858585583623693
216.9926177037445, 16.36235572735191
223.47578813325993, 16.36235572735191
228.78020030286342, 16.36235572735191
232.31647508259914, 13.094970007127017
238.79964551211452, 13.044115754672134
244.10405768171807, 13.085888890617213
247.64033246145374, 7.806127751821322
254.12350289096918, 7.780700625593909
260.6066733204846, 7.844268441162484
267.08984375, 7.933263382958501
273.57301417951544, 7.869695567389925
278.288047219163, 3.1275365259739942
284.77121764867843, 3.178390778428877
291.25438807819387, 2.2958576056184654
297.73755850770925, 1.7798988359201644
304.2207289372247, 1.7290445834652814
310.70389936674013, 1.7290445834652814
317.1870697962555, 1.7417581465790306
323.67024022577095, 0.8263816023915069
330.1534106552864, 0.5593967770034567
336.6365810848018, 1.004371485983512
343.1197515143172, 1.6273360785556008
349.84849658131424, 1.3402214449041594
356.08609237334804, 0.33055264095656867
362.5692628028635, 0.22884413604688802
366.40022714757714, 0.27969838850171413
