30.067567567567565, -2.842170943040401e-14
49.999999999999986, 0.7042253521126725
69.9324324324324, 15.633802816901408
89.86486486486486, 52.53521126760563
110.13513513513514, 96.33802816901408
130.06756756756755, 125.63380281690142
150, 107.88732394366198
169.9324324324324, 94.22535211267606
190.20270270270265, 54.08450704225352
210.1351351351351, 34.08450704225352
230.0675675675675, 19.718309859154914
249.99999999999994, 14.50704225352112
269.9324324324324, 12.81690140845069
290.2027027027026, 10
310.13513513513504, 9.2957746478873
330.06756756756744, 2.253521126760546
349.9999999999999, 5.352112676056322
