349.9999999999999, 5.774647887323908
330.06756756756744, 8.450704225352098
310.13513513513504, 6.760563380281667
290.2027027027026, 12.957746478873219
269.9324324324324, 10.704225352112672
249.99999999999994, 24.22535211267605
230.0675675675675, 22.81690140845069
210.1351351351351, 50.70422535211267
190.20270270270265, 60.563380281690144
170.27027027027026, 93.2394366197183
150, 109.01408450704226
130.06756756756755, 139.5774647887324
110.13513513513514, 130.98591549295776
89.86486486486486, 95.07042253521126
69.9324324324324, 44.78873239436619
49.999999999999986, 10.704225352112672
30.067567567567565, 0.8450704225352013
