70 0.000874891
90 0.0104987
110 0.044182
130 0.0949256
150 0.113298
170 0.129484
190 0.104549
210 0.0979878
230 0.0721785
250 0.0629921
270 0.0494313
290 0.0380577
310 0.0349956
330 0.0253718
350 0.0201225
370 0.0170604
390 0.0126859
410 0.0100612
430 0.0104987
450 0.00918635
470 0.00743657
