100 0.00218723
140 0.0726159
180 0.190289
220 0.206474
260 0.160542
300 0.111111
340 0.0726159
380 0.0463692
420 0.040245
460 0.0262467
500 0.0174978
540 0.019685
580 0.00612423
620 0.00874891
660 0.00262467
