30 0
50 0.00599251
70 0.0539326
90 0.127341
110 0.175281
130 0.181273
150 0.14382
170 0.0913858
190 0.0449438
210 0.0419476
230 0.0262172
250 0.0157303
270 0.0187266
290 0.011985
310 0.0134831
330 0.00898876
350 0.00599251
