100 0.011985
140 0.0741573
180 0.181273
220 0.164794
260 0.130337
300 0.113109
340 0.0734082
380 0.0621723
420 0.0337079
460 0.0307116
500 0.0299625
540 0.0209738
580 0.0164794
620 0.00973783
660 0.0104869
