30 0
50 0.00273598
70 0.0246238
90 0.0861833
110 0.140903
130 0.165527
150 0.154583
170 0.129959
190 0.0848153
210 0.0519836
230 0.0287278
250 0.0273598
270 0.0246238
290 0.0150479
310 0.00547196
330 0.00820793
350 0.0123119
