70 0
90 0.01
110 0.0725
130 0.0925
150 0.1475
170 0.11
190 0.145
210 0.1125
230 0.06
250 0.045
270 0.0425
290 0.03
310 0.025
330 0.0175
350 0.015
370 0.0125
390 0.015
410 0.005
430 0
450 0.0025
470 0.01
